segment_id,start_imu_index,end_imu_index,start_timestamp,end_timestamp,frame_count,max_NIS,median_NIS,max_residual_norm,median_residual_norm,median_R_x,median_R_y,median_R_z,median_P_pred_theta_x,median_P_pred_theta_y,median_P_pred_theta_z,median_S_xx,median_S_yy,median_S_zz,median_abs_standardized_x,median_abs_standardized_y,median_abs_standardized_z,median_K_theta_x,median_K_theta_y,median_K_theta_z,median_abs_K_bg_x,median_abs_K_bg_y,median_abs_K_bg_z,median_omega_hat_norm
48,9069,9076,1786181279.4255967,1786181279.4598582,8,26.708239194680523,17.757101842091014,0.0018320575373810353,0.0014893235095130792,1.285459e-07,9.731367e-08,1.00028e-07,8.459118417718332e-09,3.630277425788575e-09,5.424650146205836e-09,1.3700501841771834e-07,1.0094394742578857e-07,1.0545265014620584e-07,3.328126495039717,0.7086950346151482,2.4817178855304007,0.061743123618660134,0.035963295737073006,0.051441572311481526,0.018846186736220474,0.02236909904356573,0.02155829405096286,0.005005846312653814
49,9129,9133,1786181279.725593,1786181279.7456903,5,17.721201992621264,14.237706561891468,0.0015830862051431029,0.0014166855302935586,1.413183e-07,1.087756e-07,9.671053e-08,8.651057008565049e-09,3.6536286118566926e-09,5.6296423154930465e-09,1.4996935700856505e-07,1.124292286118567e-07,1.0234017231549304e-07,3.3609417632648615,1.063260059051493,1.345823952428324,0.05768549775612156,0.032497142032487505,0.055009115071806634,0.01760240087773805,0.020191725717077443,0.023029177360899645,0.006311918327940688
50,9189,9193,1786181280.0255888,1786181280.0455709,5,16.372595547133407,13.920081103555262,0.0013679799663045271,0.0012604536545169473,1.26646e-07,1.028358e-07,1.156689e-07,8.94220574708233e-09,3.796752814281799e-09,5.699889858651624e-09,1.3558820574708233e-07,1.066325528142818e-07,1.2136878985865163e-07,0.681781387531023,2.7024076203312455,2.4803717229223503,0.06595120642159161,0.03560594503262079,0.046963390384400054,0.020107816119907324,0.022060487382927527,0.019649358857938445,0.00640685303145029
51,9729,9732,1786181282.7255826,1786181282.7399533,4,17.857028312737164,14.46426188310873,0.0013488132698425133,0.0012070872092261042,1.228991e-07,8.006038e-08,6.979252e-08,8.483374363999934e-09,3.2760522266763993e-09,5.115244991434024e-09,1.3138247436399995e-07,8.33364322266764e-08,7.490776499143403e-08,2.5780060983375237,0.006763234642780039,2.7918765083377295,0.06456996576504659,0.03931115351209938,0.06828723817369561,0.01971083829389819,0.024633275528740513,0.028633385321189024,0.007796327215021489
52,9949,9949,1786181283.8255734,1786181283.8255734,1,11.463593409452136,11.463593409452136,0.0012049555495430748,0.0012049555495430748,1.247473e-07,7.961821e-08,8.40936e-08,8.39857342557446e-09,3.2250772895111287e-09,5.460814694050324e-09,1.3314587342557446e-07,8.284328728951113e-08,8.955441469405033e-08,3.132824463365175,0.6139430208385106,1.1278635790837326,0.063077985140148,0.03892985653560018,0.060977615813043784,0.019258949739289898,0.024418419313616286,0.025549844300667382,0.005198381113788908
53,10049,10050,1786181284.325585,1786181284.3297892,2,14.205457896278347,13.392425713311752,0.0013130640319669658,0.0012728483220945273,1.251296e-07,7.287414e-08,1.00109e-07,8.434713558065874e-09,3.3888519308343354e-09,5.346003641524265e-09,1.3356431355806587e-07,7.626299193083433e-08,1.0545500364152426e-07,3.071039392383003,1.3846176610863419,1.4251701624576998,0.06315085299563866,0.04443630543241683,0.05069461786920329,0.01928340063194463,0.027798233554296364,0.02125728030835048,0.0027508669942885875
54,10169,10171,1786181284.9255831,1786181284.9354753,3,16.852443267940348,14.748145622097756,0.0014617794086545868,0.0013672638401575812,1.27791e-07,7.881266e-08,9.160106e-08,8.335426032504408e-09,3.4477133689927833e-09,5.532505481412695e-09,1.361264260325044e-07,8.226037336899279e-08,9.713356548141268e-08,3.4210515520339144,1.1283574337892093,1.3309188824489284,0.0612329749253146,0.04191220180130816,0.056957710271251016,0.018691693365275444,0.026121319414305483,0.023832193467162577,0.009618744023717719
55,10509,10509,1786181286.6254213,1786181286.6254213,1,12.90953385367335,12.90953385367335,0.0012061202110635514,0.0012061202110635514,1.150723e-07,6.966e-08,7.545235e-08,8.363214013964811e-09,2.962284084938698e-09,4.715493115149657e-09,1.2343551401396483e-07,7.26222840849387e-08,8.016784311514966e-08,3.1880512532219947,1.6264776565129948,0.3168998585685168,0.06775370994862877,0.04079029077939559,0.05882025675009989,0.020689923594898324,0.025740372423750855,0.024777475605449368,0.004181732993493565
56,10789,10791,1786181288.025589,1786181288.0356226,3,14.954348036408689,13.302421366317061,0.0012761450758986587,0.0012027504357514022,1.336516e-07,5.89912e-08,6.79709e-08,8.363167711806075e-09,2.8960522946081866e-09,4.736786785887222e-09,1.4201476771180606e-07,6.188725229460819e-08,7.270768678588722e-08,2.697247188483921,1.5045086122761504,1.9400402045606004,0.05888942288051278,0.046795619246511516,0.06514836319496185,0.01798570548839157,0.029543237261380157,0.02742102147313559,0.002352939654356064
57,10849,10851,1786181288.3255885,1786181288.3355837,3,14.7044347909658,12.939197348290431,0.0011332717564846236,0.0010655761188403446,1.154799e-07,6.419916e-08,6.941704e-08,8.218082522309077e-09,2.9467905937272467e-09,4.672260890208605e-09,1.2369798252230906e-07,6.714595059372724e-08,7.408930089020861e-08,1.8947629157761803,0.2999710376910607,3.0449403654475526,0.06643667385993508,0.0438863485790692,0.06306255874843586,0.020288176172628097,0.02773539051223381,0.026554658687080235,0.006395379123112843
58,11149,11152,1786181289.8255844,1786181289.8398798,4,17.431622744040276,14.536323557761957,0.0012517058795076946,0.0011372959343384505,1.443448e-07,6.809166e-08,6.973383e-08,8.437665895189389e-09,2.8815340291220045e-09,4.800855904597481e-09,1.5278246589518938e-07,7.0973194029122e-08,7.453468590459749e-08,1.673604676038161,1.5293361878718392,3.062217856050121,0.055226452849330365,0.04060031250060395,0.06441100225449437,0.01686208851456084,0.025623177783970864,0.027088243133751487,0.008491337517200218
59,11489,11495,1786181291.5256011,1786181291.555606,7,25.436132612892024,17.376792917076394,0.0014225098882831124,0.0011744635201829722,1.224853e-07,6.627493e-08,6.726977e-08,8.286331643733592e-09,2.8973435446138057e-09,4.652839921818252e-09,1.307716316437336e-07,6.91722735446138e-08,7.192260992181825e-08,1.518480383269225,1.44302323221748,3.6039826366342966,0.06336490214972662,0.041885908845227186,0.06469231200942456,0.019356051718299096,0.02647934649651081,0.027252079799205707,0.0037208236214655924
60,11549,11555,1786181291.8255892,1786181291.8555894,7,20.472605726721604,15.460099846432438,0.0013088892538366532,0.001136797391819625,1.399524e-07,7.270686e-08,8.092152e-08,8.191661386073221e-09,2.9559975253733618e-09,4.7998464354818195e-09,1.481440613860732e-07,7.566285752537335e-08,8.572136643548181e-08,0.9965214391581102,3.070667303192602,2.2445653249592774,0.0552952397103677,0.0390680133155173,0.0559935828642925,0.016897263498238457,0.024711459084444956,0.023590798688374354,0.0053155209819214415
61,11629,11632,1786181292.225416,1786181292.239963,4,18.000184314264473,15.142288628286968,0.0014097003716619472,0.001288903628683585,1.3602e-07,7.52751e-08,8.671654e-08,8.54297381731572e-09,3.1152394972966107e-09,4.990368334566402e-09,1.4456297381731573e-07,7.83903394972966e-08,9.170690833456639e-08,2.3116520608112348,0.8057886736098112,3.0219523661999803,0.05909514332411735,0.039740094010793287,0.05441649049894791,0.018033055493120752,0.025024772847770424,0.022883104070630697,0.004398709505681621
62,11949,11951,1786181293.8256044,1786181293.8356538,3,14.345450929310616,12.759933298382784,0.0012478965097296167,0.0011761268719172947,1.238136e-07,6.580851e-08,7.670469e-08,8.524987808556827e-09,2.824621068916346e-09,4.876089575078492e-09,1.3233858780855684e-07,6.863313106891635e-08,8.158077957507849e-08,2.7047052796936417,1.4787463502311078,1.8049455718482474,0.06441800497531075,0.0411553578378216,0.05977007820148669,0.019669221643959896,0.026037263582589055,0.025148222262414532,0.0035509194029341488
63,12249,12251,1786181295.3254957,1786181295.3355942,3,16.14841689179995,14.340096084950913,0.0013737934541774841,0.001292752737243239,1.21236e-07,6.817188e-08,8.13561e-08,8.555127233293704e-09,3.013724863555279e-09,4.4264513198967594e-09,1.297911272332937e-07,7.118560486355528e-08,8.578255131989676e-08,3.326311761410852,1.7531723120907967,0.46187391216641444,0.06591457686171732,0.04233615586294563,0.05160083550520972,0.020117124524976496,0.02669634146336262,0.02176689377355491,0.00699500438741684
64,12269,12271,1786181295.4254098,1786181295.4355943,3,14.815435577420931,13.158241037895282,0.0011986911576637044,0.0011288619523559238,1.348174e-07,6.946829e-08,7.741626e-08,8.370298813425124e-09,2.998651370653502e-09,4.8908484178567576e-09,1.4318769881342513e-07,7.24669413706535e-08,8.230710841785676e-08,1.9259505994357524,1.8613176555843263,2.4463045641902395,0.05845682891884314,0.041379576846825916,0.05942194435763988,0.017845790018590407,0.026092404296817313,0.02502807959553257,0.007317426776676008
65,12349,12351,1786181295.8256326,1786181295.8355978,3,14.417316776891472,12.879707848402706,0.0010455594774252737,0.0009859156090745518,1.125254e-07,6.594705e-08,7.715328e-08,8.24134417639394e-09,3.0603310674619964e-09,4.733216412106322e-09,1.2076674417639393e-07,6.900738106746199e-08,8.188649641210633e-08,1.1599704695881878,3.2334000494274155,1.0389218332512788,0.06824183450414126,0.04434788012929508,0.05780216054497185,0.02084319979554063,0.027925202119853717,0.02435079901010819,0.006835451151720798
66,12549,12551,1786181296.8256843,1786181296.8355958,3,15.348799282252937,13.454531478109928,0.001263899864081818,0.0011796029652892546,1.135869e-07,6.997843e-08,7.872332e-08,7.85299292889707e-09,3.0239897449040595e-09,4.731959169166635e-09,1.2143989292889708e-07,7.300241974490406e-08,8.345527916916664e-08,2.868994611330966,2.0334244456814585,1.0433593097222242,0.06466567730916142,0.041423143983438625,0.056700537290428656,0.019768196089499167,0.026183879505981406,0.023892287715805833,0.005158503009663568
67,12589,12589,1786181297.0255988,1786181297.0255988,1,12.408460675437878,12.408460675437878,0.0011890832360079984,0.0011890832360079984,1.246111e-07,7.291405e-08,7.591063e-08,8.263513302917791e-09,2.9661464951504744e-09,4.9711730644015355e-09,1.3287461330291778e-07,7.588019649515047e-08,8.088180306440154e-08,2.873279436325356,1.946015066494542,0.60479808116594,0.06219030931941857,0.03908986312103352,0.06146219391683057,0.01900112592432017,0.024661610331501136,0.025856712263186254,0.003533491134863401
68,12709,12711,1786181297.6255963,1786181297.635599,3,14.647426546988887,13.338047097773755,0.0010498268222233272,0.0010009946087462833,1.324247e-07,7.008568e-08,7.844011e-08,8.194399606122485e-09,2.970144302396071e-09,4.702334296957081e-09,1.4061909960612247e-07,7.305582430239607e-08,8.314244429695707e-08,0.023288513520336274,3.253298991828898,1.659375638797264,0.05827373114111247,0.0406558180632292,0.0565575661866198,0.017791060660364066,0.02562924147969378,0.02382006746811847,0.004512368593389896
69,12749,12750,1786181297.825476,1786181297.829751,2,13.90695928857677,13.126595071623353,0.001252774932735217,0.0012146015574271301,1.337578e-07,6.852309e-08,8.018317e-08,8.556683534648543e-09,2.9309963717926063e-09,4.945706113915596e-09,1.4231448353464854e-07,7.145408637179261e-08,8.51288761139156e-08,2.7327625933084967,2.2345412897733077,0.8081891159025856,0.06012513697578476,0.04101928804827264,0.05809661642795133,0.01834827729413587,0.0258793734475991,0.024440058037938254,0.0041291665950069
70,12909,12909,1786181298.625631,1786181298.625631,1,11.79659857004382,11.79659857004382,0.0010291134402088866,0.0010291134402088866,1.200426e-07,6.996143e-08,7.154105e-08,8.266085111252009e-09,2.9590130520723937e-09,4.789321484141032e-09,1.28308685111252e-07,7.29204430520724e-08,7.633037148414104e-08,1.779452407263119,1.3212997977503744,2.6238030045480882,0.06442342623685494,0.0405786488247343,0.06274463742055884,0.019673624586974026,0.025641083117961348,0.026400465084236262,0.0046540285601375945
71,13009,13014,1786181299.1256144,1786181299.14962,6,22.86784442779472,17.322004098428323,0.0016041228277816955,0.001392577610096687,1.169971e-07,6.522544e-08,8.313266e-08,7.931175563360987e-09,2.924958701353126e-09,4.5153720086591844e-09,1.24928275563361e-07,6.815039870135313e-08,8.764803200865919e-08,3.599511619670481,1.768726950600437,1.1060247913935832,0.06348581642163209,0.04291915906388126,0.05151709499350488,0.019405427786543125,0.027091154372444408,0.02173254018284447,0.014439315949985952
72,13049,13049,1786181299.3256109,1786181299.3256109,1,12.382442874804992,12.382442874804992,0.0011803260388240637,0.0011803260388240637,1.174688e-07,7.662934e-08,8.33092e-08,8.100833891405674e-09,2.9958141688964823e-09,5.020533490132347e-09,1.2556963389140567e-07,7.962515416889649e-08,8.832973349013235e-08,2.971666493527013,1.8392134508716416,0.41127222935194896,0.0645126818079673,0.03762396650650558,0.05683854448169478,0.01971336626241848,0.023747194412740924,0.023907088878233132,0.014792021089898579
73,13089,13110,1786181299.5253608,1786181299.6297178,22,91.73824561760534,19.458505265853766,0.0027621718925572754,0.001271233366229951,1.136065e-07,6.806799e-08,7.835485e-08,8.13132960904888e-09,3.0657392577215866e-09,4.870927167641555e-09,1.2173782960904887e-07,7.114036613427835e-08,8.322577716764155e-08,0.4226180252053425,1.0584119845335154,4.302066656902932,0.0668959450910529,0.043098024833595774,0.05857110297028881,0.020435152172344793,0.027090791940222254,0.02463461359948181,0.25919921174535054
74,13129,13134,1786181299.7257612,1786181299.75018,6,22.945752715215885,16.63848076979352,0.0013912763520085797,0.0011847017592401903,1.123089e-07,6.960362e-08,8.3828e-08,7.937909667238475e-09,3.070289890421601e-09,4.87919946384613e-09,1.2024680966723848e-07,7.26739098904216e-08,8.870719946384613e-08,0.11401071285428876,2.1187216020029203,3.489553253740428,0.06601303124173362,0.04224698296531189,0.05500341282396694,0.02017488180058618,0.026551192688025197,0.02314347511245758,0.34370893438573075
75,13149,13151,1786181299.8254604,1786181299.8356004,3,16.07661908273222,14.233301361075354,0.0011175241178977236,0.0010580422988725085,1.252155e-07,6.136659e-08,7.432523e-08,8.03693479854064e-09,3.0145832999038832e-09,4.958516639527266e-09,1.3325243479854062e-07,6.438117329990389e-08,7.928374663952727e-08,1.597691858671003,3.143201352234539,1.345089074851197,0.06031298395317123,0.04682331159400707,0.06254140135779852,0.01843032143338973,0.029426932081034293,0.02630077689737941,0.39153927373041475
76,13169,13183,1786181299.9256144,1786181299.9956007,15,46.350326997017646,24.481255856121756,0.0017955976777001136,0.0013058318311471619,1.213366e-07,6.650091e-08,8.774638e-08,8.393198333029567e-09,2.9030171178741232e-09,4.951467137220726e-09,1.2972979833302958e-07,6.940392711787413e-08,9.269784713722073e-08,0.3144717485490814,4.922495953760708,0.17026198426932354,0.06469663797901995,0.04182696940693014,0.053415125469064614,0.019749030101741234,0.02634183995556828,0.022477242076738225,0.39327717804704365
77,13189,13191,1786181300.025474,1786181300.0356033,3,16.071006531379933,13.67216298921782,0.0011439343104870485,0.0010594425622844229,1.189767e-07,6.74418e-08,7.821762e-08,8.369984125965376e-09,2.944762417885158e-09,5.0603198703664255e-09,1.2734668412596537e-07,7.038656241788517e-08,8.327793987036643e-08,1.6227055869187212,3.059549881249552,1.4351594063820938,0.06572502564247466,0.04183602212977286,0.06076422955386237,0.020062333735961516,0.026346837684686594,0.02554723622848519,0.3910069218620341
78,13193,13193,1786181300.045429,1786181300.045429,1,11.957560199493185,11.957560199493185,0.0010563697507571764,0.0010563697507571764,1.189767e-07,6.74418e-08,7.821762e-08,8.331300286875742e-09,2.954554790802933e-09,5.007834092747858e-09,1.2730800028687576e-07,7.039635479080293e-08,8.322545409274786e-08,2.0627784303437444,2.2961254565039586,1.5620549792347125,0.06544112317748035,0.04196930045587434,0.06017190452656604,0.019975677164037958,0.026428958782062632,0.025297397343074884,0.4337700467002753
79,13209,13212,1786181300.1256742,1786181300.1397142,4,19.2141921492663,18.172628391862137,0.001090532593421048,0.001057453642973904,1.087676e-07,5.824235e-08,7.341648e-08,8.190944865370379e-09,2.94345633194754e-09,4.836770604183539e-09,1.1695854486537039e-07,6.118580633194754e-08,7.825325060418353e-08,0.40483302323233117,4.247108516268834,0.13059123225096836,0.0700314022674807,0.04810537179227069,0.061809160368154,0.021377709544806264,0.030267946386154383,0.025995433430396755,0.48207370760000495
80,13229,13242,1786181300.2256079,1786181300.2897587,14,50.382648682944506,24.399178202297946,0.001969400848445444,0.001360656153274444,1.1359e-07,6.344124e-08,8.485619e-08,7.994582202950845e-09,2.8321036158297348e-09,4.874839904379181e-09,1.2158458220295085e-07,6.627334361582975e-08,8.973102990437918e-08,0.9338145720343705,4.036260519858992,2.5931306626511086,0.06575181060356797,0.042732229706169446,0.05432718489806203,0.02008341571643922,0.026923566074067574,0.022868334303803663,0.5177121838777042
81,13249,13260,1786181300.3256114,1786181300.3802106,12,35.55032631912417,23.265728019422255,0.0016967324917829857,0.0013778149551698549,1.122998e-07,6.958929e-08,8.767677e-08,8.044344922552786e-09,2.922974630539732e-09,5.058572200150205e-09,1.203441449225528e-07,7.251226463053973e-08,9.27353422001502e-08,1.6336527585680103,4.0729998679843495,1.9216973418157761,0.06684347130629376,0.04030893138114096,0.054548480802970076,0.020416715055669436,0.025400178921232294,0.022940146476753527,0.4125160477244001
82,13269,13284,1786181300.425616,1786181300.4998493,16,32.88457653375962,23.651018574529793,0.0017638537218898638,0.0014760960565035428,1.140551e-07,8.221065e-08,8.413423e-08,8.058907889000874e-09,3.118485108120385e-09,5.0681950848056025e-09,1.221140078890009e-07,8.532913510812039e-08,8.920242508480561e-08,1.4274241373969543,0.4626072848730126,4.604836960256868,0.06599456645762902,0.03654621677258961,0.05681678353222497,0.020160852867415605,0.02301954083983016,0.023873594286979105,0.11267162832265878
83,13289,13315,1786181300.5256095,1786181300.6556027,27,96.67616641307235,23.72528135494938,0.0028128460411707226,0.001374954043391987,1.056495e-07,7.324368e-08,7.812623e-08,7.895229080982659e-09,3.1514759531546037e-09,4.890994764326338e-09,1.1357642437229843e-07,7.642556814881613e-08,8.301722476432633e-08,0.48389389109247083,2.6632399376036604,4.286047945128501,0.06914836564508804,0.04125228859885533,0.059452488418560295,0.021133569618444852,0.025945192026812707,0.024987255275483674,0.05717650543021634
84,13329,13329,1786181300.7256093,1786181300.7256093,1,11.754070219210275,11.754070219210275,0.0010168881977902888,0.0010168881977902888,1.054113e-07,6.877638e-08,7.73949e-08,8.166451105585011e-09,3.15597879647399e-09,4.719875922302242e-09,1.1357775110558502e-07,7.193235879647399e-08,8.211477592230224e-08,1.5402354075884057,0.7554525396869923,2.968440668659343,0.07190185333183476,0.04387425582022467,0.05747900602879114,0.021976761246521998,0.027595489237103917,0.024197042852583117,0.09819538098282711
85,13369,13372,1786181300.925615,1786181300.939639,4,13.406499917031088,12.414225366604914,0.0010394988143242092,0.0009977991436079564,1.087776e-07,7.426306e-08,7.764036e-08,8.032546570129854e-09,3.1535901670730795e-09,4.710560518194567e-09,1.1681014657012986e-07,7.741665016707308e-08,8.235092051819456e-08,0.717888714379022,3.004062854933953,1.6951100866439743,0.06876573180953127,0.04073528062502591,0.05720105082865674,0.021020453701573717,0.02563606991885819,0.024089758644230887,0.03287018234275406
86,13389,13399,1786181301.0257273,1786181301.0756433,11,43.10770404200917,21.890036188487155,0.002135017749650809,0.0015032756971314232,1.030042e-07,6.881694e-08,6.372528e-08,7.790394694189429e-09,3.095388237772949e-09,4.59143090776908e-09,1.1079459469418943e-07,7.191232823777295e-08,6.831671090776908e-08,4.205945274165302,2.027898159735156,0.6577890997574734,0.07031385148926377,0.04304391567730272,0.06720801979306858,0.021497201528258042,0.027079682399477337,0.02830508871633437,0.021727452042906825
87,13401,13401,1786181301.0856843,1786181301.0856843,1,11.551540959527324,11.551540959527324,0.0010592055400360965,0.0010592055400360965,1.030042e-07,6.881694e-08,6.372528e-08,7.779733464431088e-09,3.066256390785159e-09,4.486201833119842e-09,1.1078393346443109e-07,7.188319639078515e-08,6.821148183311985e-08,2.740759240421315,1.9651575034267723,0.42173687258202536,0.07022438372207573,0.04265609357474026,0.06576901250465003,0.021474663545653416,0.026843469256478125,0.027714890695190657,0.015327928670860035
88,13409,13423,1786181301.1256235,1786181301.195643,15,38.531357311603365,21.011789999415775,0.0017826992706975113,0.0012893516300933794,1.055158e-07,6.710511e-08,7.455243e-08,7.745727696275477e-09,3.0050211212104825e-09,4.592367610037856e-09,1.1326152769627549e-07,7.011013112121049e-08,7.914479761003786e-08,2.0753418137665918,3.976639790746535,1.0051640873456111,0.0683879851688185,0.042861438705413916,0.05802488177351832,0.020916698694538785,0.02699049832657666,0.02447192205480803,0.02815722012005881
89,13529,13586,1786181301.7257237,1786181302.0100443,58,290.12543640173635,25.83443459636181,0.004431964875934692,0.0014204837005633662,9.835736e-08,7.858485e-08,7.097101e-08,7.527673024749624e-09,3.2216482741159224e-09,4.6447398665982e-09,1.0589918453555833e-07,8.182260695846829e-08,7.561261127804147e-08,0.7553393011793408,2.181495606416551,4.347270095350353,0.07153876119918445,0.039354867409675566,0.06129126345289701,0.02188807230966546,0.02462689930459891,0.025829206240993344,0.5421947877502186
90,13589,13601,1786181302.0256135,1786181302.0856223,13,39.99899443820253,20.556404609949254,0.0017825127040602012,0.0012829009757215522,9.344826e-08,7.534303e-08,6.850334e-08,7.385697786987431e-09,3.2031495645667287e-09,4.440990352876055e-09,1.0083395778698742e-07,7.854617956456674e-08,7.294433035287606e-08,1.2533716437603188,4.209793053524676,1.0572724915610905,0.07324562256860344,0.04077944744762048,0.06088191224740367,0.022409662294588743,0.025462719288212338,0.02568853953399672,0.3174327047099131
91,13609,13653,1786181302.12548,1786181302.345649,45,273.06892395957584,59.602835792150046,0.00407857418966297,0.001944197293699458,9.628029e-08,7.589037e-08,5.829586e-08,7.421374578832946e-09,3.128263346963919e-09,4.140826449943256e-09,1.036514433123218e-07,7.899240588159341e-08,6.235995622162791e-08,0.9077488780317793,2.4499401167088752,6.9222748348258065,0.07152052022696594,0.03984118293447167,0.06689771535926237,0.021897072439551163,0.02503976755857682,0.028294379418078122,0.0400253637901425
92,13689,13694,1786181302.5256321,1786181302.5498574,6,17.488273303955015,14.250235057127359,0.0012749540008751882,0.0011553689876136744,1.023879e-07,9.380557e-08,6.403722e-08,7.715066267738492e-09,3.34366819259053e-09,4.3540798878468965e-09,1.1010296626773848e-07,9.714923819259052e-08,6.839129988784689e-08,0.1863708930861267,3.534638502022739,1.3117313535426511,0.07007130731076833,0.034417849417249555,0.06366419242649178,0.021437188472457316,0.021576913512958706,0.02689348589064068,0.029045474742741863
93,13709,13712,1786181302.6256146,1786181302.6398795,4,14.273619049972492,12.660444282446674,0.0011352163951058388,0.0010701772712179596,9.704318e-08,8.555552e-08,6.374784e-08,7.625407865180479e-09,3.4697856725347327e-09,4.3755344507776245e-09,1.0466858786518048e-07,8.902530567253472e-08,6.812337445077763e-08,1.0360696720983837,3.384236793759575,0.1309783537563936,0.07285276741442394,0.03897526560624821,0.06422945860440621,0.022288985958762397,0.024379950027768986,0.027124357878801977,0.029165583937568716
94,13729,13742,1786181302.7256148,1786181302.7898507,14,29.55829343622909,27.101162833408587,0.0014793441126442052,0.0014151705892086913,1.01944e-07,9.544673e-08,6.518432e-08,7.556236961669636e-09,3.4621831589704887e-09,4.390871832410538e-09,1.0950023696166964e-07,9.890891315897049e-08,6.957519183241056e-08,0.3276289267910537,1.964198409191733,4.729923324833958,0.069006190888766,0.035003501608501277,0.06310973204930637,0.021117232893657772,0.02185869961801024,0.026647865725775335,0.5236784584973837
95,13749,13756,1786181302.8256311,1786181302.8598952,8,63.794203769882834,26.966305849771796,0.002219041131636358,0.0014763160977562101,1.034238e-07,1.046043e-07,6.554287e-08,7.661430498437801e-09,3.5767958662702417e-09,4.421583790222617e-09,1.1108523049843781e-07,1.0818109586627024e-07,6.996445379022261e-08,1.4081742354742657,2.378369264486663,4.381145995394955,0.06896857412711889,0.033062684385557234,0.0631975156612725,0.021099620233729112,0.02059752712978682,0.02668013615663062,0.16487584100543537
96,13769,13791,1786181302.9256132,1786181303.0354314,23,160.09347383439405,44.430219458490406,0.0034853078243230144,0.0018353872330210438,1.077707e-07,1.119968e-07,7.073403e-08,7.812220847743664e-09,3.794437544357303e-09,4.54280926365171e-09,1.1558292084774367e-07,1.157912375443573e-07,7.526783307893831e-08,0.46591447857314083,0.9522228969936766,6.620125092333996,0.06742027162980327,0.03276964201951185,0.06047731773159314,0.020620099871088936,0.020356577224725166,0.025514368638344255,0.061109196648826226
97,13829,13831,1786181303.2256072,1786181303.2356427,3,15.047046388634225,14.67683173211812,0.001314917853664309,0.0012882229526496557,1.147785e-07,1.194246e-07,7.60379e-08,8.133599041178424e-09,4.116351026620477e-09,4.789894832512391e-09,1.2291209904117842e-07,1.235409510266205e-07,8.082779483251239e-08,3.3336077774701716,0.29266510295070386,1.70882472254719,0.06617410848686738,0.03331972405972059,0.05926049130002054,0.02022407307899129,0.020568700338220263,0.024978985357768456,0.08191516995293137
98,13849,13860,1786181303.3256135,1786181303.3797967,12,41.394958954889674,28.647717165241755,0.0017905248025979256,0.00149623903655748,1.200205e-07,1.359582e-07,7.064707e-08,8.197888210768708e-09,4.126837020212063e-09,4.6894376726274805e-09,1.2821838821076869e-07,1.4008503702021203e-07,7.533650767262748e-08,0.07316467209350908,1.0789796060107073,5.230896511085257,0.06393672463610896,0.029459384987804836,0.062246549385660946,0.019532334149777772,0.018142056681305797,0.026215912627401812,0.40448837122585546
99,13869,13881,1786181303.4256065,1786181303.4856217,13,85.14070536136764,28.35500946431185,0.0027292426480560175,0.0015621157115425003,1.257065e-07,1.251963e-07,7.647141e-08,8.367515382956165e-09,4.21176391869219e-09,4.700371342009143e-09,1.3407401538295616e-07,1.294080639186922e-07,8.117178134200915e-08,1.8300787681830097,0.45697816930619956,5.070665445904051,0.06240959653064861,0.032546208893775116,0.05790647022730495,0.019059115215971596,0.019991759408653033,0.02439569922857003,0.09215523671463477
100,13889,13918,1786181303.525623,1786181303.6698432,30,103.79059582111387,24.935958803157295,0.002986576005664983,0.001526902024726412,1.379592e-07,1.431616e-07,7.629489e-08,8.705819886035222e-09,4.3108265818217985e-09,4.762775056866143e-09,1.4659345874922535e-07,1.473880755645076e-07,8.105267943106046e-08,1.4290985295784542,1.2178897932966362,4.225507134344941,0.05996271848017372,0.029295062763548874,0.059194288527786305,0.018297833550274964,0.017973322818809964,0.024926707383094465,0.02659026270380472
101,14329,14332,1786181305.725716,1786181305.7399423,4,17.450903422169098,15.591851552744767,0.0016860187165966465,0.0015793425841184724,1.664568e-07,1.400131e-07,9.04998e-08,9.754289562782514e-09,4.5148084103627636e-09,5.214295483452662e-09,1.762110895627825e-07,1.4452790841036276e-07,9.571409548345266e-08,3.1879806419830814,1.92128480110319,1.2206272558507854,0.055355662528176225,0.031238311412364113,0.054477779384010855,0.016843029890186045,0.019085781834612243,0.022861695136147726,0.035758943591659265
102,14349,14528,1786181305.8256233,1786181306.7198668,180,846.3337556100663,115.91466259464244,0.009748263873170236,0.003975886910741998,1.711734e-07,1.749992e-07,9.28326e-08,9.844853845999138e-09,5.020970611675911e-09,5.221740306244304e-09,1.811104730733874e-07,1.800791609378344e-07,9.806266575394627e-08,0.966313565795085,5.190790364066813,7.077051544305336,0.054968884618596975,0.027284729414193323,0.05379514058601767,0.016559040915959135,0.01621490256108058,0.022574554615995515,0.9541229151673929
103,14549,14565,1786181306.8256197,1786181306.9056175,17,103.94320597623278,42.63669085991235,0.0034567911884481528,0.002219370478595642,1.70581e-07,1.79919e-07,1.006342e-07,1.0096391871511186e-08,5.225430023566703e-09,5.597942196849167e-09,1.806773918715112e-07,1.851444300235667e-07,1.0623214219684917e-07,0.7086906698026462,2.0902100263894083,6.1303843101408795,0.055880769512583826,0.0282235324789856,0.05269537148324617,0.01698825184947893,0.01702614257329381,0.022048208474615458,0.018815806804096082
