timestamp,imu_index,px_m,py_m,pz_m,vx_mps,vy_mps,vz_mps,qx,qy,qz,qw,roll_rad,pitch_rad,yaw_rad,bg_x_rad_s,bg_y_rad_s,bg_z_rad_s,ba_x_mps2,ba_y_mps2,ba_z_mps2,has_pose_match,update_applied
1786181236.1054957,405,-0.010314367772847206,-0.017961487289914972,-0.004048269867418847,0.0007084588969818691,-0.002559976433691498,-0.005938555832338407,-0.0046151263342990466,0.0034452505329921417,0.0014469117230155885,0.9999823684966397,-0.009220470358097095,0.006903789778518718,0.002862044003408806,0.0004040119022880291,0.002390960679140017,0.0166518612127957,-0.030323906337829398,0.05883040929610313,-0.05704462532311014,True,True
1786181236.109659,406,-0.010310618628844664,-0.01797371287772127,-0.004075536992869749,0.000982303820918527,-0.002554774307287419,-0.006006550880006239,-0.004621864578907132,0.003447736032290269,0.0014486808566760935,0.9999823262477401,-0.00923392804042649,0.006908796370224263,0.002865512876741494,0.00040424284810782813,0.0023909373583685207,0.016651956579553494,-0.030320021392056713,0.058845344257778896,-0.05704445223103602,True,True
1786181236.1154926,407,-0.010304828978855478,-0.01799020971313135,-0.004113508363918079,0.0009029724165368079,-0.002648263026746659,-0.0062304455043807015,-0.004627302491417434,0.003447642699994608,0.0014487662480096536,0.9999823012972903,-0.009244803836821964,0.006908626078690087,0.0028656469512540815,0.0004043748663645907,0.002390955858625358,0.016651951839457804,-0.030322597157344665,0.05885226070582248,-0.05704439669830148,True,True
1786181236.1197007,408,-0.010301484951027153,-0.018002869543702654,-0.004141720804641029,0.0006134052184008885,-0.0027507490760957463,-0.006233375395244328,-0.004624632972805795,0.0034411658155612266,0.0014572923022579455,0.9999823235671932,-0.009239424008248448,0.006895743510220717,0.002882777359613711,0.00040453115685102215,0.002390933693589492,0.01665207648283841,-0.03031998523635785,0.0588594393041064,-0.05704430249600929,True,True
1786181236.125497,409,-0.010040847431998467,-0.018260743070793915,-0.004303425146339456,0.005484025433220037,-0.007618592817164133,-0.008490065168161007,-0.004652191663256524,0.0034416971995020456,0.0014654835147174707,0.9999821819368501,-0.009294484916324692,0.006896961849706245,0.002898964944454443,0.0004143261468845724,0.0023908559848270774,0.01664887099272075,-0.03032390119105053,0.05923216609323098,-0.057040068725275214,True,True
1786181236.1297343,410,-0.00983913877584834,-0.01846329615461167,-0.004428037698091404,0.008763930773206766,-0.010921550508914454,-0.010225510799004276,-0.0046739710294549115,0.0034421022530653255,0.0014754641860073366,0.9999820643053211,-0.009337974860640856,0.006897928288928899,0.002918772456211078,0.0004235062541796507,0.0023907930996304025,0.016645777791644785,-0.030327838236975775,0.05954078982853495,-0.057036568858568164,True,True
1786181236.135484,411,-0.009658656590093795,-0.01865125353075545,-0.004552454552963693,0.011091271234934825,-0.013201111563533902,-0.01147444787901559,-0.004680342499029475,0.003439792251979737,0.0014902273996618533,0.9999820205611961,-0.009350622978928975,0.0068934649581055,0.0029482767223911422,0.00043279284973073655,0.0023906642090547508,0.016642802106441645,-0.030326505218507473,0.05980706051717086,-0.057033488507252254,True,True
1786181236.1394973,412,-0.009524624862449909,-0.01879017494122191,-0.004643813418229335,0.012860739928087712,-0.014499566216315101,-0.012220867461734073,-0.004697386241721419,0.0034444901137983164,0.0015002163985771892,0.9999819095369223,-0.009384628910150834,0.006903004617420194,0.0029680933915610538,0.0004414131318835576,0.0023905848650045062,0.016639909184779606,-0.030327693849686907,0.06002923724401526,-0.05703095491479134,True,True
1786181236.1455085,413,-0.00938411370405252,-0.018936296364262268,-0.004749485129859844,0.014485597579523245,-0.015238481101761285,-0.01274593816575848,-0.004695202925646306,0.0034418390541971103,0.0015195710982021805,0.9999818996947344,-0.009380136350757759,0.006897877601912838,0.0030068429857495705,0.00044996359968716207,0.0023904884113534167,0.016637272051474854,-0.030327505112309267,0.06021851719020726,-0.05702878538487104,True,True
1786181236.1496136,414,-0.00928431552362275,-0.01903781569584075,-0.00482399161845854,0.015424252249880782,-0.015923875607989132,-0.013308714586513231,-0.004698692818464897,0.003439966436991961,0.001525214783337649,0.9999818811541412,-0.00938708293155564,0.006894195862357736,0.0030181239125009985,0.00045853661959627034,0.002390422951539634,0.016634868832872844,-0.030328002146487183,0.060390258261732215,-0.057026879276613325,True,True
1786181236.1555245,415,-0.009170065606386352,-0.019154507206875625,-0.004916643854900302,0.015976882175618944,-0.016455479646212433,-0.013701248554680284,-0.0047310965461299535,0.003433922769898497,0.0015244718745467043,0.9999817502761664,-0.0094519151480213,0.00688219937947304,0.003016471677627424,0.0004662312895348265,0.0023903530623679923,0.016632392316406442,-0.030327227460047883,0.060524389272821756,-0.05702539944842687,True,True
1786181236.1597555,416,-0.009092120381375008,-0.019234961574746457,-0.004981855110479664,0.01600476263477097,-0.01670966279817487,-0.013584118286451357,-0.004730381827772257,0.003429850264810613,0.001531328638042223,0.9999817571573628,-0.009450450558541837,0.00687411706504459,0.0030302286332231925,0.00047370517569994433,0.0023902440158737274,0.01663018583852302,-0.030323618433296198,0.06064274650907905,-0.05702412844502854,True,True
1786181236.1654968,417,-0.009001782441539746,-0.01933100090230756,-0.005062129565868935,0.015478646525434295,-0.016761642828631945,-0.013530615985403517,-0.004736326694408042,0.003430169149991054,0.0015296356237681171,0.9999817305150653,-0.00946235131542903,0.006874756825864022,0.0030267987007909585,0.00048128252466625286,0.002390153611020632,0.016627952948961317,-0.030319639216636066,0.060748448708702996,-0.05702306653260259,True,True
1786181236.1697636,418,-0.008942950898414464,-0.01939666936536922,-0.005119142315731885,0.014886077510191038,-0.016764348018420902,-0.013457161939485783,-0.0047517486872631805,0.0034282018191293443,0.0015337562578861602,0.9999816577860026,-0.009493173673889275,0.006870907986958693,0.0030349526416575093,0.00048827017200215716,0.002390061820334357,0.016625800660672898,-0.030314687434876912,0.060837353263739506,-0.05702222676717729,True,True
1786181236.1755092,419,-0.008871318614143212,-0.019479464999188737,-0.005191986299470314,0.014458244688809239,-0.01635473427013775,-0.013163398114097358,-0.0047560550261042936,0.003425795799607748,0.0015434318607027648,0.9999816306721937,-0.0095017273033841,0.00686620098452252,0.0030542972165084645,0.0004954539622464867,0.0023898549630492786,0.016623857796325716,-0.030304495612986936,0.06091836901576021,-0.057021521350724476,True,True
1786181236.1796017,420,-0.00882753288567235,-0.019530559627956964,-0.005240673635981286,0.01447961167561167,-0.0160102146008876,-0.013085371294334791,-0.004774460157685235,0.0034327989927774695,0.0015465957827311143,0.9999815140605164,-0.009538495893516727,0.006880293672016319,0.003060432075969179,0.0005021499430445398,0.0023896856003214136,0.016622063073044573,-0.030294962558558125,0.06098775670782158,-0.0570209856314193,True,True
1786181236.1854954,421,-0.008761512923087971,-0.019604700709915233,-0.00531161726121547,0.014713249520981408,-0.015764915548532134,-0.013400155129458104,-0.004789917402397021,0.0034362925478380714,0.0015497304793121523,0.9999814232875757,-0.009569379197926825,0.0068873580386029755,0.003066561803953425,0.0005089588198482043,0.002389562296371505,0.016620236484525017,-0.030285206444368554,0.06105034940194987,-0.057020618938642666,True,True
1786181236.189941,422,-0.008717356105739907,-0.01965329648388499,-0.005363327299690228,0.014823969691611679,-0.015555759607068821,-0.013450674957700252,-0.004812272698230877,0.003436521278957509,0.0015572577845451444,0.9999813034758049,-0.009614038514581518,0.006887956419323372,0.0030814603579435136,0.0005150749057447775,0.0023894860578157523,0.016618577661374874,-0.030275882006694302,0.061101776318454766,-0.05702042131665094,True,True
1786181236.1955345,423,-0.008658792369942889,-0.019716099488876086,-0.005428712962422835,0.01473966314732983,-0.015342825505340907,-0.013190998079944624,-0.00482005962049215,0.0034310413487044487,0.0015626680533508026,0.9999812763492492,-0.009629592115640736,0.006877072727937048,0.0030922799923797572,0.0005212413752808194,0.00238930251119453,0.01661710248645734,-0.03026233960139325,0.06114821174037823,-0.05702034126097016,True,True
1786181236.1995327,424,-0.008624818053309093,-0.019753502548004526,-0.005472029555742849,0.014247867994472066,-0.015128871531523935,-0.013054444789222852,-0.004835596839470966,0.003433522309694838,0.001564989118262997,0.999981189191484,-0.009660643949194815,0.006882105084083131,0.0030967913864416072,0.0005267650790963914,0.0023891518309584227,0.01661563385036664,-0.030249173569178976,0.061186634911619214,-0.05702037381958845,True,True
1786181236.2054985,425,-0.008568435922890564,-0.019817778676406828,-0.005539530467615311,0.013383565242127207,-0.015003236254034968,-0.012918408215645348,-0.004838202202222453,0.003433878413965644,0.0015733407772838598,0.9999811622612134,-0.009665796260177962,0.006882906082006933,0.003113473461231569,0.0005317582211874807,0.0023890281732837316,0.0166143567242441,-0.030234648245126842,0.061217482264545736,-0.057020581250239545,True,True
1786181236.2099414,426,-0.008535695642245112,-0.01985808638441456,-0.005586519475320709,0.013009444807425578,-0.014617472980835329,-0.012735240699803857,-0.004829915316209941,0.0034319827976568066,0.001577291093820649,0.999981202605789,-0.00964920062225923,0.006879127191466777,0.0031214494429153273,0.0005367447184424429,0.0023888293013914984,0.01661329983368581,-0.030218055724226735,0.06124576142041279,-0.05702084725812335,True,True
1786181236.2154968,427,-0.008489829069690235,-0.019911812410818044,-0.0056466419129437275,0.013162442211911454,-0.014249716391033097,-0.012652863836697486,-0.004832781517579789,0.003438140556294714,0.001575845696159138,0.9999811698840436,-0.00965492433515305,0.006891437615124369,0.003118479586688875,0.0005418650462005113,0.0023887315530724067,0.016612289998079687,-0.030201605696782638,0.06127182908611801,-0.057021235833244845,True,True
1786181236.2196326,428,-0.00846107151097173,-0.019944842746809806,-0.0056893723614419335,0.01326301649331436,-0.014117601332911263,-0.012819551109855321,-0.004844158830855744,0.0034360217777785577,0.0015772807492888876,0.9999811198542712,-0.009677676188452786,0.006887249455718846,0.0031212917652807173,0.0005460773874380739,0.002388708795971948,0.01661134491090058,-0.030186042573137607,0.061291512414886326,-0.05702170895463261,True,True
1786181236.2255285,429,-0.008245258262504376,-0.019955942764127,-0.005693718718963545,0.0147426830786962,-0.0136453512237627,-0.012278594615270415,-0.004802118330579335,0.003420520088888018,0.0015797621622411532,0.9999813718531819,-0.009593623174932757,0.006856138865432213,0.003126692565739407,0.0005308602297425808,0.0023904863079207217,0.016609529929120764,-0.030298637483537227,0.06122344315287348,-0.05702780357354667,True,True
1786181236.22958,430,-0.008068556386590502,-0.019945594901096743,-0.005679986099859144,0.015579616508902773,-0.013123480748039804,-0.011552438502564783,-0.004771189429883162,0.003411428871526367,0.0015798294922966252,0.9999815508514415,-0.009531791025240042,0.0068378604841117805,0.0031271257475443018,0.0005169301676309346,0.0023920861069249687,0.01660785392819809,-0.030399963603697816,0.06116537022402033,-0.05703349611243029,True,True
1786181236.2354913,431,-0.007874863822782895,-0.01996012627824029,-0.0056892110531508834,0.015723125339924617,-0.012545553174112392,-0.010795641994812722,-0.004750740653750266,0.0034090449711687036,0.0015786940361417817,0.9999816581321709,-0.009490907401621873,0.00683301799000527,0.0031250172224986748,0.0005035942141594473,0.0023935957867202476,0.016606360680611696,-0.03049579868028045,0.06111512707078475,-0.057039179633219604,True,True
1786181236.2395546,432,-0.007723276711988749,-0.01995396758254688,-0.005681464093560916,0.015944606820334082,-0.012088871906650868,-0.010372985854995584,-0.004732721985398571,0.0034089450508795693,0.0015766672643608554,0.9999817471117093,-0.009454883226886108,0.006832742677094984,0.003121087715791803,0.0004910928419122342,0.0023950476720168224,0.016604574647174485,-0.030582849786544526,0.06107120439364425,-0.057044518223354095,True,True
1786181236.2454982,433,-0.007550711998667676,-0.01996998129664942,-0.005695099556322515,0.01660838467287038,-0.011275233445137936,-0.009859072349736845,-0.004711259878837203,0.0034102188163253116,0.0015972595536832702,0.9999818114345367,-0.009411813188624354,0.006835417016699624,0.0031624072986301418,0.00047938851490651486,0.002396386819581566,0.016603365611911804,-0.030663951056195772,0.06103395184150412,-0.05704982843565963,True,True
1786181236.2497458,434,-0.007412308322816349,-0.01996769563304674,-0.005694868783489266,0.01784894644102581,-0.010844073146462388,-0.009659202048478557,-0.004699672152306753,0.003414985005537713,0.0015987192030103123,0.9999818473632323,-0.009388612343397596,0.006844926392130081,0.0031653611830610856,0.00046837710641831846,0.0023977602689648557,0.016602228672293686,-0.030738290588177324,0.06100133402371519,-0.05705484739526788,True,True
1786181236.2554839,435,-0.007249483897587738,-0.019982618117917326,-0.00571253666520237,0.01940619741179877,-0.01062938157940705,-0.009771349448181468,-0.0046862981144020115,0.0034127136883956746,0.0016027656587843894,0.9999819114051549,-0.009361842902179349,0.0068403793341034426,0.0031735669201104254,0.00045792604498512705,0.002399360548714402,0.01660153147516481,-0.030809583550744323,0.06097315701732774,-0.05705982506755468,True,True
1786181236.259928,436,-0.0071137608067283606,-0.019986371029625263,-0.005721442670159528,0.02022838686245838,-0.010568741694898937,-0.009664287511675716,-0.004673905442892892,0.003398754856971303,0.001594498364810166,0.9999820301626914,-0.00933715661682021,0.006812345324124342,0.0031572470119964045,0.0004480339835046522,0.002400841251029396,0.01660066443266493,-0.03087309003490637,0.060948382771147606,-0.05706454719983951,True,True
1786181236.2652113,437,-0.006966384517507277,-0.02000085295749044,-0.00573966405183537,0.020333005856023212,-0.010338650923582248,-0.00902869232870328,-0.004656212821651726,0.003385880601079596,0.0015980032331628967,0.9999821507808935,-0.009301786468661784,0.006786573713206456,0.0031644968144707766,0.0004385385742479664,0.0024020427724763768,0.01660022729295892,-0.03092845625601744,0.06092658637496629,-0.05706913450341579,True,True
1786181236.2698224,438,-0.006840351734096871,-0.020010048320505545,-0.005752280224783464,0.0197543689845012,-0.010121175493227793,-0.008622400913595389,-0.004635756638284692,0.0033866842246003856,0.0015893017163253365,0.9999822569677965,-0.009260929578166929,0.006788035630153052,0.0031472250500097663,0.00043007856306126604,0.0024032511247697647,0.016599334739827873,-0.030977846758631276,0.06090844670477996,-0.05707349877069397,True,True
1786181236.2753527,439,-0.006705864146531226,-0.020029313762637363,-0.005773751462980681,0.018874590504662992,-0.009882309974074131,-0.008369269328248016,-0.0046308504055369865,0.0033851954514505607,0.0016051432101689418,0.9999822594384121,-0.009251013956887188,0.006785189212069195,0.0031789553321132417,0.0004216709514623925,0.0024044325640924374,0.016598525189084383,-0.031021571201101317,0.06089200189724264,-0.057077759458699015,True,True
1786181236.2796543,440,-0.00660222927213049,-0.02003752488186806,-0.005786207183545835,0.018814563869280043,-0.009508674422072573,-0.008067394319426654,-0.004613919504936939,0.0033838763824643493,0.0016175952379158163,0.9999823221002843,-0.009217070907427233,0.00678261203794376,0.003203986597151911,0.00041365776896891383,0.0024055024476111477,0.01659774061188291,-0.031058829903734157,0.06087740167646573,-0.05708177129330263,True,True
1786181236.285512,441,-0.006471865397707832,-0.020060265739842934,-0.005812792472539063,0.01971830199590072,-0.009164827110992984,-0.008129202312070465,-0.004585983662045736,0.0033857802080511624,0.0016365233855814756,0.9999824133640766,-0.009161063303115852,0.006786503559946908,0.0032420152808643474,0.00040666353225606006,0.0024065558599740814,0.016597646694047185,-0.031090369817512106,0.060865568273314165,-0.057085694877839675,True,True
1786181236.2897735,442,-0.006372346918765538,-0.02006949068879577,-0.005829077259081751,0.02058542787413986,-0.009105518832082955,-0.008295241482222063,-0.004579862142053772,0.003386577130564655,0.0016344266468865964,0.9999824421496782,-0.00914883163758369,0.00678805836615589,0.003237856040530528,0.0004000247236524855,0.002407717093567977,0.016597603724205733,-0.03111750095319062,0.06085506740248119,-0.057089385074756326,True,True
1786181236.2954957,443,-0.006243209192495415,-0.02009324007558155,-0.005859678348449994,0.021216783515724313,-0.009087580423349265,-0.008324156621467927,-0.004565660287867377,0.003376174986564746,0.001631265683389594,0.999982547428137,-0.009120481609749024,0.006767179387214631,0.0032317251140297114,0.00039391919948012394,0.002408737465536208,0.016597883103700126,-0.031138183560285294,0.06084608976886305,-0.057092960656301386,True,True
1786181236.2997096,444,-0.006147670368979073,-0.020104764288975185,-0.005878883241202512,0.02105221672672792,-0.00891285440898091,-0.007973961037638234,-0.004558276474128084,0.0033727537419034393,0.0016224124429015494,0.9999826070615664,-0.009105784290518061,0.006760232459706746,0.003214099537494963,0.0003881295733736607,0.0024096714139709464,0.01659789472982937,-0.03115368570847597,0.06083809488018322,-0.05709629342538056,True,True
1786181236.305482,445,-0.006025690594907329,-0.020130281981679248,-0.005910283668415486,0.02010432452481078,-0.008649143513042704,-0.007633578417004435,-0.004544665130108074,0.003371777418316207,0.0016259116481412495,0.9999826666233816,-0.009078540319105585,0.006758267842278166,0.003221198865682848,0.00038260557765152796,0.0024105123937965926,0.01659765525454295,-0.031163366323304267,0.0608310215283971,-0.057099507319450474,True,True
1786181236.3097703,446,-0.005940038864268811,-0.020143727733175416,-0.005930724382739182,0.019479094522536655,-0.008594399088445316,-0.007573968606782084,-0.0045317349478550695,0.003373244373195987,0.0016373585917356774,0.9999827016791857,-0.009052597248452749,0.006761263708494486,0.003244167080765596,0.0003780485941526404,0.0024112576374162027,0.016597722211647854,-0.031168288122211344,0.06082525380010348,-0.05710249047470762,True,True
1786181236.3154936,447,-0.005830179815470647,-0.0201697864803902,-0.005962970583543252,0.019594859693488408,-0.008367701275828225,-0.007482067038108615,-0.0045403001428699075,0.003381350366285678,0.0016405147302691616,0.9999826302770128,-0.009069680895502226,0.00677753201233018,0.0032503481539100246,0.00037320492535647723,0.002412140901412019,0.016597799168020472,-0.031168590449314738,0.060819737519885245,-0.05710533444680464,True,True
1786181236.3198113,448,-0.005747494680819821,-0.020184587504882175,-0.005985813842343026,0.02042990882061364,-0.008236527435666247,-0.007574830777333963,-0.004531899657185184,0.0033803071451754957,0.0016447148206208788,0.9999826650108793,-0.009052854353868893,0.00677545630004897,0.0032588147619337137,0.0003686066374149544,0.002413063764561997,0.016598282060932352,-0.031165376029844184,0.06081479063494868,-0.05710797882748579,True,True
1786181236.3255,449,-0.005765894936631368,-0.02020789466425823,-0.005840211688505148,0.020439172975048533,-0.008272712230442285,-0.006893440279880182,-0.004542047215920952,0.003371543704929505,0.0016278771796403846,0.9999826761079526,-0.009073291809784702,0.006757809819182375,0.003225149769310475,0.00038737617216532343,0.002415390282179585,0.016602880134148252,-0.030901817595166352,0.06082192543234411,-0.057160343895579335,True,True
1786181236.3297353,450,-0.005807134220252208,-0.020220920181408683,-0.005694747419529944,0.01961602517384203,-0.008312255308270141,-0.005957495541061587,-0.004545064620149055,0.003357957368431477,0.001623074496538441,0.9999827159201748,-0.009079402089070964,0.006730603432484603,0.0032156469973996763,0.0004054841153491075,0.0024174432883400172,0.016607515265278813,-0.03064745122386864,0.06082759153148032,-0.057210758132256144,True,True
1786181236.3355417,451,-0.005819588066627994,-0.02024755345043634,-0.005562747536322405,0.017794013931426593,-0.008090036008917112,-0.0044706779972815535,-0.004572219794969922,0.0033527818059837797,0.0016060610164941075,0.9999826369634222,-0.009133844514147282,0.006720184292419451,0.003181484156105427,0.00042300475943438055,0.0024192317592114537,0.01661209593026051,-0.03039005611663486,0.060831483316620465,-0.057261253551603185,True,True
1786181236.3395283,452,-0.005865154917048111,-0.02025988539580508,-0.005428579645631235,0.01602306588860695,-0.00792639651635541,-0.0033951114175459476,-0.004601682505785672,0.0033571983504368467,0.0015913632412775948,0.9999825104972517,-0.009192856602408395,0.006728975946423168,0.003151849871011883,0.0004390901720242837,0.0024209231152157464,0.01661607289300945,-0.03014456116021174,0.060834061541763705,-0.05730957096843817,True,True
1786181236.3455026,453,-0.005883643690572443,-0.020288034409851576,-0.005305585273279397,0.014191223484295162,-0.007747795666987984,-0.002704177198215992,-0.004629597208823567,0.0033679747506936385,0.00159088969188655,0.9999823461670467,-0.009248657386001542,0.006750612214658162,0.0031506154801128963,0.00045416136584671384,0.0024226841628809848,0.016619675624329155,-0.029896968623352244,0.060835141464015884,-0.05735813587341617,True,True
1786181236.3496137,454,-0.005928139159332767,-0.02030200156754841,-0.005184299479120892,0.013666069497745723,-0.00754371937206477,-0.0020099333449695037,-0.004646084002124551,0.0033706061051174195,0.0015960930757755061,0.9999822525449255,-0.009281588570937308,0.0067559751298211825,0.003160886659770418,0.0004680898827746472,0.002424314526909668,0.016623140416526974,-0.029660514935600638,0.06083535458069495,-0.05740479079828561,True,True
1786181236.35551,455,-0.005943312622851957,-0.0203289011565942,-0.005071674715461734,0.014357046497621132,-0.007229072921428645,-0.001648502402224585,-0.00465903230383515,0.0033780660927960225,0.0016017524864799047,0.9999821580790512,-0.009307424435744492,0.006770988613699246,0.0031720488105726535,0.0004810654063412253,0.002426153812019205,0.016626808956854554,-0.02942398398273371,0.060834513326368356,-0.05745150371433844,True,True
1786181236.3599448,456,-0.005971095875316432,-0.0203452507496904,-0.004963423496298517,0.014611596410726239,-0.007209129213029019,-0.0013584869540461601,-0.004664252249254998,0.003373654985248939,0.001597993337473147,0.9999821546509164,-0.009317903740710936,0.006762147985372613,0.003164536118916567,0.0004931723341463351,0.002428060719223802,0.016630471856811734,-0.029197169770823497,0.06083307206340282,-0.057496668928864264,True,True
1786181236.365387,457,-0.0059802711418808305,-0.02036990762033481,-0.00486174866441206,0.014227316592483405,-0.007340506564562255,-0.0009166747931007717,-0.004670097188139003,0.0033601825070640897,0.0015855997076634782,0.9999821924611156,-0.00932971919170662,0.006735106069582201,0.003139834559011421,0.0005047980960402143,0.0024297729825995466,0.016634137865981023,-0.02897326122843829,0.06083097350465264,-0.05754133263122717,True,True
1786181236.3696153,458,-0.006004830646245196,-0.020386743956432453,-0.004763592538592875,0.012974184157124546,-0.00725559842526777,-8.369222036553757e-05,-0.004681484911820694,0.0033540678938578958,0.001573334109551353,0.9999821791148897,-0.009352596520871018,0.006722797963084489,0.00311528354399547,0.0005159692214721676,0.0024312389068069902,0.01663735023874021,-0.028759386133626257,0.06082850300657495,-0.057584331948787135,True,True
1786181236.375492,459,-0.006012598612150847,-0.020415470879963826,-0.00466746099347577,0.011100385505854328,-0.007090801778339798,0.0006136068719194281,-0.0047073189129252365,0.0033587613086742446,0.0015704271507745557,0.9999820466536825,-0.009404271151602184,0.0067322378723126105,0.003109251861164718,0.0005262703692841422,0.0024326779451588204,0.016640253181346605,-0.028547416121710384,0.06082550080106202,-0.057627209682547864,True,True
1786181236.3797412,460,-0.006041472535642133,-0.020432947105417675,-0.004575815610532163,0.009914276964022563,-0.0070765921505677966,0.0010706734327363804,-0.004721537273715629,0.003361831972779484,0.0015744611861290732,0.9999819629590991,-0.009432672102955005,0.006738461420192572,0.0031171953639766623,0.0005358826582735625,0.0024340771524035826,0.01664295788475637,-0.028346156956864193,0.060822287688735155,-0.057668462649291014,True,True
1786181236.3855245,461,-0.006055023518482123,-0.020461562670933565,-0.004485505277846285,0.009685256367193034,-0.006984875192540813,0.0014652623389056153,-0.004736183796383529,0.0033633837544147943,0.0015839321128075273,0.9999818735216303,-0.00946189735179855,0.006741700232288099,0.0031360240029713418,0.0005445962476299224,0.0024355623200425615,0.016645778833145112,-0.028148006947099825,0.060818770976618745,-0.057709423473468746,True,True
1786181236.3896053,462,-0.006080349753082104,-0.020478644621964998,-0.004401811587964202,0.009950785357876727,-0.00693298096003592,0.0017228108104091993,-0.004740026897762178,0.0033597161434756545,0.0015851642855793093,0.9999818656888891,-0.009469586732679048,0.006734388780253626,0.0031384971102680352,0.0005527655912953961,0.0024370128237538834,0.016648818618546248,-0.027961531037453646,0.06081517275260781,-0.05774867925397835,True,True
1786181236.3954847,463,-0.006083344950386171,-0.020508245325555726,-0.00431837994540401,0.010232862511802554,-0.006804531802968884,0.0019287949627352784,-0.004744227548672868,0.003351752984180466,0.0015700282636649414,0.9999818963702047,-0.00947811443594092,0.006718332292899693,0.0031082718753234185,0.0005603179596175448,0.0024385735363839003,0.01665141186150973,-0.0277785977989475,0.060811374494118595,-0.057787620827815106,True,True
