timestamp,time_s,imu_index,roll_rad,pitch_rad,yaw_raw_rad,yaw_unwrapped_rad,roll_deg,pitch_deg,yaw_raw_deg,yaw_unwrapped_deg
1786181236.2554839,0.20020818710327148,435,-0.009361703326803437,0.0068403155603021125,0.003173566982757895,0.003173566982757895,-0.536386089679419,0.391921212142976,0.1818319941140943,0.1818319941140943
1786181236.259928,0.2046523094177246,436,-0.009337003528693133,0.006812275371767443,0.0031572470969100973,0.0031572470969100973,-0.5349708954928734,0.3903146276831883,0.1808969335328802,0.1808969335328802
1786181236.2652113,0.20993566513061523,437,-0.009301619966512173,0.006786498418534421,0.0031644969203404915,0.0031644969203404915,-0.5329435667157656,0.38883771705423004,0.18131231781765683,0.18131231781765683
1786181236.2698224,0.21454668045043945,438,-0.00926075080444924,0.006787956134191664,0.003147225182631024,0.003147225182631024,-0.5306019362173234,0.38892123800912026,0.1803227201420474,0.1803227201420474
1786181236.2753527,0.2200770378112793,439,-0.009250822640786171,0.006785106264210471,0.0031789554996515274,0.0031789554996515274,-0.5300330943411145,0.3887579524870369,0.18214073338993436,0.18214073338993436
1786181236.2796543,0.2243785858154297,440,-0.009216868677200738,0.006782526798162902,0.0032039868086092384,0.0032039868086092384,-0.5280876755299282,0.38861015996911386,0.18357492174889922,0.18357492174889922
1786181236.285512,0.23023629188537598,441,-0.009160849361756165,0.006786416699591812,0.003242015554033416,0.003242015554033416,-0.5248780051837422,0.3888330349037123,0.18575380836188202,0.18575380836188202
1786181236.2897735,0.2344977855682373,442,-0.009148607892655007,0.006787971001650704,0.0032378563767871357,0.0032378563767871357,-0.524176620669206,0.3889220898517753,0.18551550505942332,0.18551550505942332
1786181236.2954957,0.2402200698852539,443,-0.009120247329022597,0.006767092201967199,0.003231725513228305,0.003231725513228305,-0.5225516800684566,0.3877258227486114,0.18516423245273175,0.18516423245273175
1786181236.2997096,0.24443387985229492,444,-0.009105541353637713,0.006760146465942282,0.0032140999982381902,0.0032140999982381902,-0.5217090897452795,0.3873278613887717,0.18415436483205364,0.18415436483205364
1786181236.305482,0.25020623207092285,445,-0.009078287843798761,0.006758183653843807,0.003221199393686357,0.003221199393686357,-0.5201475786545894,0.38721540053955184,0.18456113022832799,0.18456113022832799
1786181236.3097703,0.25449466705322266,446,-0.00905233712958282,0.006761182231494166,0.003244167677305251,0.003244167677305251,-0.5186607122546658,0.38738720638345964,0.18587711594235007,0.18587711594235007
1786181236.3154936,0.26021790504455566,447,-0.00906941221015157,0.0067774538756763675,0.003250348833807565,0.003250348833807565,-0.519639042306101,0.3883195029208384,0.18623127012244248,0.18623127012244248
1786181236.3198113,0.26453566551208496,448,-0.009052578948407839,0.006775382245004424,0.003258815518526786,0.003258815518526786,-0.5186745674527462,0.3882008072266262,0.18671637542332178,0.18671637542332178
1786181236.3255,0.27022433280944824,449,-0.009073005530166796,0.00675779118182308,0.003225150948587289,0.003225150948587289,-0.5198449243774134,0.3871929135491872,0.1847875376466656,0.1847875376466656
1786181236.3297353,0.2744596004486084,450,-0.009079107325761551,0.006730636623933709,0.003215648534225325,0.003215648534225325,-0.5201945315124443,0.38563707198758257,0.1842430894085406,0.1842430894085406
1786181236.3355417,0.28026604652404785,451,-0.009133540351551311,0.006720268811626931,0.0031814860340076126,0.0031814860340076126,-0.5233133141563243,0.3850430400996204,0.1822857223284509,0.1822857223284509
1786181236.3395283,0.2842526435852051,452,-0.009192545773776586,0.00672910753912662,0.003151852037582615,0.003151852037582615,-0.52669407581822,0.3855494618816188,0.18058781940319277,0.18058781940319277
1786181236.3455026,0.29022693634033203,453,-0.009248338342137582,0.006750790843999834,0.0031506179306517753,0.0031506179306517753,-0.5298907545135002,0.3867918237367494,0.1805171102845878,0.1805171102845878
1786181236.3496137,0.2943379878997803,454,-0.009281264062606131,0.006756196533856475,0.003160889337765763,0.003160889337765763,-0.5317772593337756,0.38710154695089166,0.18110561856187996,0.18110561856187996
1786181236.35551,0.300234317779541,455,-0.009307092992204571,0.006771252699420041,0.0031720517095910634,0.0031720517095910634,-0.5332571479891067,0.3879642016933342,0.1817451753568254,0.1817451753568254
1786181236.3599448,0.3046691417694092,456,-0.009317567615523333,0.006762451027696118,0.003164539178831911,0.003164539178831911,-0.533857299697261,0.38745990305089373,0.18131473905086376,0.18131473905086376
1786181236.365387,0.31011128425598145,457,-0.009329377708804128,0.00673544701519353,0.003139837749913708,0.003139837749913708,-0.5345339681979064,0.38591268710457693,0.17989945142590832,0.17989945142590832
1786181236.3696153,0.31433963775634766,458,-0.009352251769237428,0.006723172847392444,0.0031152868281740507,0.0031152868281740507,-0.5358445553210617,0.38520942909253936,0.17849278722707,0.17849278722707
1786181236.375492,0.32021641731262207,459,-0.009403921472192813,0.006732646658187525,0.00310925524303582,0.00310925524303582,-0.5388050112291,0.38575223846700296,0.17814720285487554,0.17814720285487554
1786181236.3797412,0.3244655132293701,460,-0.00943232001236203,0.006738899774244388,0.0031171988034967026,0.0031171988034967026,-0.5404321277251288,0.3861105156258667,0.1786023353435911,0.1786023353435911
1786181236.3855245,0.3302488327026367,461,-0.009461541300058987,0.0067421680507155956,0.003136027502870609,0.003136027502870609,-0.542106384182102,0.3862977740739488,0.17968114035143654,0.17968114035143654
1786181236.3896053,0.33432960510253906,462,-0.009469229397915517,0.006734881364217351,0.003138500628598426,0.003138500628598426,-0.5425468797417647,0.3858802776909644,0.1798228400178457,0.1798228400178457
1786181236.3954847,0.3402090072631836,463,-0.009477753924714354,0.006718849977592588,0.003108275414282282,0.003108275414282282,-0.5430352991496843,0.384961746897623,0.17809106280265224,0.17809106280265224
1786181236.399958,0.3446822166442871,464,-0.00947757773210052,0.006697063817573419,0.0031028840320830877,0.0031028840320830877,-0.5430252040565302,0.383713491876728,0.17778215935689645,0.17778215935689645
1786181236.4054892,0.35021352767944336,465,-0.009481431177319052,0.006689094788691989,0.0030801931501575138,0.0030801931501575138,-0.543245990204137,0.3832569001550042,0.17648206758913138,0.17648206758913138
1786181236.4098637,0.35458803176879883,466,-0.009545541401917091,0.006710007338106314,0.00307070808083048,0.00307070808083048,-0.5469192354972404,0.38445510097530383,0.17593861314830336,0.17593861314830336
1786181236.4154963,0.36022067070007324,467,-0.009550544615126437,0.006707602966800657,0.0030728151695739074,0.0030728151695739074,-0.54720589849814,0.38431734064710726,0.17605934044036126,0.17605934044036126
1786181236.4197817,0.3645060062408447,468,-0.009538477581360002,0.006696369171754503,0.003086680501639245,0.003086680501639245,-0.5465145083920814,0.3836736916030477,0.17685376544925252,0.17685376544925252
1786181236.4254937,0.37021803855895996,469,-0.00947822226739263,0.006694082580991803,0.003080875666853872,0.003080875666853872,-0.5430621332085154,0.38354267960287136,0.1765211729152799,0.1765211729152799
1786181236.4295766,0.3743009567260742,470,-0.009423611708995184,0.0066804727488735385,0.003063919516077307,0.003063919516077307,-0.539933178695489,0.38276289366261323,0.17554965703899528,0.17554965703899528
1786181236.4355123,0.3802366256713867,471,-0.009400103253621011,0.006671550376190693,0.003045750921887375,0.003045750921887375,-0.5385862434196772,0.3822516793646434,0.17450867327222624,0.17450867327222624
1786181236.4397595,0.38448381423950195,472,-0.009362982609038666,0.0066711473660000875,0.003046536136365901,0.003046536136365901,-0.5364593871523037,0.3822285885816209,0.17455366274785836,0.17455366274785836
1786181236.4455266,0.39025092124938965,473,-0.009337040645150306,0.00668707749552092,0.0030592924972697912,0.0030592924972697912,-0.5349730221092198,0.3831413177702614,0.17528454838959695,0.17528454838959695
1786181236.449818,0.39454221725463867,474,-0.009294605632337773,0.006686267390482469,0.003069771440381462,0.003069771440381462,-0.5325416749714782,0.3830949021705959,0.1758849476036534,0.1758849476036534
1786181236.4555259,0.4002501964569092,475,-0.009266118683972431,0.006696305045320726,0.003117664982778326,0.003117664982778326,-0.530909493058937,0.38367001742903706,0.17862904544892458,0.17862904544892458
1786181236.4595566,0.4042809009552002,476,-0.009224260805635898,0.006703714421170909,0.003108184765067952,0.003108184765067952,-0.5285112132908816,0.3840945433940787,0.17808586898525497,0.17808586898525497
1786181236.465489,0.4102132320404053,477,-0.00920654715649459,0.006700361490195001,0.0030941251324766313,0.0030941251324766313,-0.5274962959553091,0.3839024346001605,0.1772803113762677,0.1772803113762677
1786181236.4697938,0.4145181179046631,478,-0.009189651364747345,0.006698568708255494,0.003070720802358471,0.003070720802358471,-0.52652823839666,0.38379971576143945,0.17593934203816622,0.17593934203816622
1786181236.4753325,0.4200568199157715,479,-0.009181063168437854,0.006696154960235714,0.003081621349443563,0.003081621349443563,-0.5260361709944963,0.383661418187098,0.1765638973805256,0.1765638973805256
1786181236.479747,0.424471378326416,480,-0.009181417096832097,0.006713420952906224,0.0030807109381759965,0.0030807109381759965,-0.5260564495977362,0.38465068669622204,0.17651173465727288,0.17651173465727288
1786181236.485499,0.4302232265472412,481,-0.009186166001330598,0.006728488803061526,0.0030922222126016055,0.0030922222126016055,-0.5263285417828111,0.3855140109164564,0.17717128209867716,0.17717128209867716
1786181236.4897337,0.43445801734924316,482,-0.009151094237697308,0.006726790981211777,0.003104760142227304,0.003104760142227304,-0.5243190777465432,0.38541673289010064,0.17788965255006173,0.17788965255006173
1786181236.4955144,0.44023871421813965,483,-0.009139977471988222,0.006729191608700728,0.003110045881401428,0.003110045881401428,-0.5236821339895767,0.38555427871340064,0.178192503096346,0.178192503096346
1786181236.4998055,0.44452977180480957,484,-0.00911453756109854,0.006722173386803225,0.0031180345826640546,0.0031180345826640546,-0.5222245344644091,0.38515216421898746,0.17865022196248534,0.17865022196248534
1786181236.505491,0.45021533966064453,485,-0.009058527824756806,0.006700423271095593,0.0031167205488153386,0.0031167205488153386,-0.5190154129603872,0.3839059743850189,0.17857493336881658,0.17857493336881658
1786181236.510277,0.4550013542175293,486,-0.009064440090841652,0.006702676128860388,0.0031109524042315234,0.0031109524042315234,-0.5193541608544072,0.384035053626785,0.17824444302854273,0.17824444302854273
1786181236.5153553,0.4600796699523926,487,-0.009008081155623139,0.006699853906805165,0.0031368879170601337,0.0031368879170601337,-0.5161250317285352,0.38387335221417196,0.1797304384531295,0.1797304384531295
1786181236.5196004,0.4643247127532959,488,-0.008979146023219588,0.006702169151905846,0.0031445510008165788,0.0031445510008165788,-0.5144671707621595,0.3840060059869793,0.18016950081042904,0.18016950081042904
1786181236.5255215,0.4702458381652832,489,-0.009073583482810085,0.006704864008702027,0.003165975110836165,0.003165975110836165,-0.5198780386246322,0.38416040990779265,0.1813970118943753,0.1813970118943753
1786181236.52987,0.4745943546295166,490,-0.009159804052401905,0.006707284266074214,0.003170184292177197,0.003170184292177197,-0.5248181133694575,0.38429908044055433,0.1816381802204216,0.1816381802204216
1786181236.535515,0.4802393913269043,491,-0.009256239829922673,0.0067091703780658525,0.0031530919179626957,0.0031530919179626957,-0.5303434764154601,0.38440714669736425,0.18065885931607248,0.18065885931607248
1786181236.5397942,0.48451852798461914,492,-0.009341883841788471,0.006702288240682926,0.0031517485150994113,0.0031517485150994113,-0.5352505168359386,0.3840128292712933,0.18058188800182048,0.18058188800182048
1786181236.5456266,0.49035096168518066,493,-0.009429210423773218,0.006710721959578076,0.003156991691217064,0.003156991691217064,-0.5402539614229679,0.3844960457695852,0.18088229986460577,0.18088229986460577
1786181236.549551,0.4942753314971924,494,-0.00948757407639356,0.00671700603691663,0.0031637598682919712,0.0031637598682919712,-0.5435979523950811,0.3848560968792181,0.18127008784599516,0.18127008784599516
1786181236.5554845,0.500208854675293,495,-0.009553022346291025,0.006725232252982103,0.003193597305027273,0.003193597305027273,-0.5473478620366389,0.3853274243411325,0.18297964704241654,0.18297964704241654
1786181236.5597365,0.5044608116149902,496,-0.009571573869414714,0.0067184361272177116,0.0032299136868140037,0.0032299136868140037,-0.5484107860151657,0.3849380350177927,0.18506042244598198,0.18506042244598198
1786181236.565354,0.5100784301757812,497,-0.009619368303782789,0.0067323761634381285,0.0032318179706590034,0.0032318179706590034,-0.5511492053886714,0.38573674025948207,0.1851695298732954,0.1851695298732954
1786181236.5698771,0.514601469039917,498,-0.009674263357419647,0.006743429408262903,0.0032203229358675083,0.0032203229358675083,-0.5542944602782076,0.3863700445378665,0.1845109128943867,0.1845109128943867
1786181236.5756142,0.5203385353088379,499,-0.009745766791485717,0.0067387112695731465,0.003227894803669414,0.003227894803669414,-0.5583913052708853,0.38609971510378605,0.18494474896246688,0.18494474896246688
1786181236.5796988,0.5244231224060059,500,-0.009775257624707262,0.006731553393794755,0.003239081674728376,0.003239081674728376,-0.5600810055488041,0.3856895990314053,0.18558570946010247,0.18558570946010247
1786181236.5855029,0.5302271842956543,501,-0.009804103973090885,0.006732942923158682,0.0032462023671370292,0.0032462023671370292,-0.5617337795655497,0.38576921319946783,0.18599369508232913,0.18599369508232913
1786181236.589709,0.5344333648681641,502,-0.009815252774680828,0.0067300333729850845,0.003269735745916115,0.003269735745916115,-0.5623725588432822,0.38560250825423914,0.1873420583640535,0.1873420583640535
1786181236.595495,0.5402193069458008,503,-0.009860148964474184,0.0067314605594078715,0.0032629245689584775,0.0032629245689584775,-0.5649449210346598,0.3856842800128432,0.1869518066708641,0.1869518066708641
1786181236.5996861,0.5444104671478271,504,-0.00991575644176341,0.006737225157870931,0.0032634819330178725,0.0032634819330178725,-0.568130994792702,0.3860145671753641,0.1869837412791197,0.1869837412791197
1786181236.6054897,0.5502140522003174,505,-0.009918743128499639,0.0067382951647062235,0.003269137002342985,0.003269137002342985,-0.5683021193374157,0.3860758740510765,0.18730775288430254,0.18730775288430254
1786181236.6102762,0.5550005435943604,506,-0.009939977091739194,0.006729524451361813,0.003298768457137598,0.003298768457137598,-0.5695187358133781,0.38557334919312275,0.18900551018486655,0.18900551018486655
1786181236.615528,0.5602524280548096,507,-0.00998001277833264,0.006724939832815531,0.0032916681383474153,0.0032916681383474153,-0.571812611685091,0.3853106698997434,0.18859869188499168,0.18859869188499168
1786181236.6198702,0.5645945072174072,508,-0.009974547859320407,0.006721390527718924,0.0032951728618440266,0.0032951728618440266,-0.5714994948903093,0.3851073096975035,0.18879949774970783,0.18879949774970783
1786181236.6254997,0.5702240467071533,509,-0.009945212124270367,0.006740424006149402,0.003275039351298462,0.003275039351298462,-0.569818681083028,0.3861978476810232,0.18764593256866485,0.18764593256866485
1786181236.6296594,0.5743837356567383,510,-0.009918839545825524,0.006760282989981072,0.003283116982613108,0.003283116982613108,-0.5683076436432608,0.38733568363999643,0.18810874675145678,0.18810874675145678
1786181236.6355157,0.58024001121521,511,-0.00988421028060206,0.0067895968372679565,0.0032764382657179503,0.0032764382657179503,-0.5663235328983172,0.38901524337082594,0.18772608446080152,0.18772608446080152
1786181236.6398962,0.584620475769043,512,-0.009823250112131653,0.006802622969381673,0.003286695999098645,0.003286695999098645,-0.5628307725265564,0.38976158576432174,0.1883138092908858,0.1883138092908858
1786181236.6455624,0.5902867317199707,513,-0.009817203404088808,0.006823712302863594,0.0032621209226269886,0.0032621209226269886,-0.5624843216757536,0.3909699155655797,0.18690576112784862,0.18690576112784862
1786181236.6495972,0.5943214893341064,514,-0.009801069279013655,0.006835602385114355,0.003245573326184781,0.003245573326184781,-0.5615599044028111,0.39165116709661174,0.18595765369062442,0.18595765369062442
1786181236.6554902,0.6002144813537598,515,-0.009810362253166692,0.0068676140568133355,0.00320287781928732,0.00320287781928732,-0.5620923526009043,0.39348530078012167,0.1835113813412282,0.1835113813412282
1786181236.6598485,0.6045727729797363,516,-0.009800778261843389,0.0068865632144987044,0.0031884121301749744,0.0031884121301749744,-0.561543230347189,0.3945710075408212,0.18268255840734246,0.18268255840734246
1786181236.6652694,0.6099936962127686,517,-0.009815919866304255,0.006917084701087397,0.003207108257041293,0.003207108257041293,-0.5624107803778531,0.39631975990681845,0.18375376757002368,0.18375376757002368
1786181236.6697145,0.6144387722015381,518,-0.009827373544684074,0.0069538716079960775,0.0032021361833174614,0.0032021361833174614,-0.563067027808917,0.3984274944140265,0.18346888873022021,0.18346888873022021
1786181236.675496,0.620220422744751,519,-0.009858164282889716,0.006995632415159879,0.003203960566397258,0.003203960566397258,-0.5648312071561925,0.40082021241357196,0.18357341818090767,0.18357341818090767
1786181236.679798,0.6245222091674805,520,-0.009865398479718667,0.007015798011148323,0.0031760900527548815,0.0031760900527548815,-0.5652456961026583,0.4019756159550758,0.1819765553763377,0.1819765553763377
1786181236.6855037,0.6302280426025391,521,-0.009877972598207468,0.007019129747555975,0.003154318285251813,0.003154318285251813,-0.565966140023164,0.4021665103896843,0.1807291249858718,0.1807291249858718
1786181236.6897523,0.6344766616821289,522,-0.00986337259836471,0.00702925394550681,0.0031228758033957646,0.0031228758033957646,-0.5651296216512823,0.4027465842032222,0.17892760347810355,0.17892760347810355
1786181236.695551,0.640275239944458,523,-0.009870545155761185,0.007049790981115694,0.00309669637893712,0.00309669637893712,-0.5655405789184157,0.4039232696673211,0.17742763294654165,0.17742763294654165
1786181236.699674,0.6443982124328613,524,-0.009838724832270895,0.007063755776654356,0.003102598702999926,0.003102598702999926,-0.563717408679681,0.40472339351344955,0.17776581120465895,0.17776581120465895
1786181236.705503,0.6502273082733154,525,-0.009828545108856444,0.007089695369583106,0.003107930473638569,0.003107930473638569,-0.5631341534914225,0.40620962271055433,0.17807129915958497,0.17807129915958497
1786181236.7096148,0.654339075088501,526,-0.009806129339840352,0.007102368198441985,0.003114511122743447,0.003114511122743447,-0.5618498245322603,0.40693572231865965,0.178448342579751,0.178448342579751
1786181236.715493,0.66021728515625,527,-0.009779593762775762,0.007114835884246739,0.003125793586437612,0.003125793586437612,-0.5603294479595152,0.40765006809556725,0.17909478013193625,0.17909478013193625
1786181236.7202597,0.6649839878082275,528,-0.009787084957091314,0.007121212897255395,0.0031033989483544807,0.0031033989483544807,-0.5607586617773087,0.4080154440268633,0.17781166188604988,0.17781166188604988
1786181236.725582,0.6703062057495117,529,-0.009819038427266346,0.007115812333223909,0.0031082595961376895,0.0031082595961376895,-0.5625894607591352,0.407706014500869,0.17809015648972737,0.17809015648972737
1786181236.7296562,0.6743805408477783,530,-0.009880842856988736,0.007120343019473393,0.003124496245071311,0.003124496245071311,-0.566130593737441,0.40796560370126234,0.17902044794705946,0.17902044794705946
1786181236.7355466,0.6802709102630615,531,-0.009949177446498345,0.0071271358830905214,0.003138648182324941,0.003138648182324941,-0.5700458773111006,0.40835480611733177,0.17983129422362643,0.17983129422362643
1786181236.739833,0.6845574378967285,532,-0.009983656653415881,0.0071322050265032405,0.00317143943028796,0.00317143943028796,-0.5720213903484337,0.4086452466406271,0.18171009433687438,0.18171009433687438
1786181236.7454953,0.6902196407318115,533,-0.010023340053575514,0.007144701797639853,0.00319528264921352,0.00319528264921352,-0.5742950816943094,0.409361258884296,0.18307621015131542,0.18307621015131542
1786181236.7496405,0.6943647861480713,534,-0.0100811905027386,0.007144667817032539,0.003203205862589217,0.003203205862589217,-0.5776096682742903,0.40935931193891156,0.18353017683792444,0.18353017683792444
1786181236.7555296,0.700253963470459,535,-0.010147927130305694,0.007145018044976107,0.00320615151842127,0.00320615151842127,-0.5814333953728212,0.40937937852194556,0.18369895048499918,0.18369895048499918
1786181236.7595303,0.7042546272277832,536,-0.010187857705027075,0.00714484191673602,0.0031949878465604015,0.0031949878465604015,-0.5837212487778881,0.4093692871171355,0.18305931920350246,0.18305931920350246
1786181236.7655013,0.7102255821228027,537,-0.010233763080424745,0.007145431198257013,0.003171966154845982,0.003171966154845982,-0.5863514330451384,0.40940305046123343,0.18174027343101493,0.18174027343101493
1786181236.7696557,0.7143800258636475,538,-0.010293792104217828,0.007163845994715389,0.0031902711374314995,0.0031902711374314995,-0.5897908427567724,0.41045814057889085,0.18278907167722555,0.18278907167722555
1786181236.7754986,0.7202229499816895,539,-0.010365221142076796,0.007189412345985786,0.0032094097044613385,0.0032094097044613385,-0.5938834251607714,0.41192298460423354,0.18388563079396356,0.18388563079396356
1786181236.7798586,0.7245829105377197,540,-0.01038484800267621,0.007193773292142077,0.0032172105346618585,0.0032172105346618585,-0.5950079614382094,0.4121728484136728,0.18433258544115153,0.18433258544115153
